Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Revenue
O10853,2025-11-14 00:00:00,C1127,Tablet,Electronics,East,4,22000.0,0.15,74800.0
O10854,2025-08-09 00:00:00,C1047,Tablet,Electronics,North,4,22000.0,0.2,70400.0
O10855,2025-12-22 00:00:00,C1193,Phone,Electronics,South,4,30000.0,0.0,120000.0
O10856,2025-01-22 00:00:00,C1135,Monitor,Electronics,South,4,18000.0,0.15,61200.0
O10857,2025-06-29 00:00:00,C1021,Laptop,Electronics,North,4,65000.0,0.05,247000.0
O10858,2025-11-25 00:00:00,C1005,Mouse,Accessories,North,2,1200.0,0.1,2160.0
O10859,2025-08-19 00:00:00,C1184,Laptop,Electronics,South,1,65000.0,0.15,55250.0
O10860,2025-02-07 00:00:00,C1103,Monitor,Electronics,West,3,18000.0,0.15,45900.0
O10861,2025-03-11 00:00:00,C1035,Mouse,Accessories,South,1,1200.0,0.0,1200.0
O10862,2025-04-26 00:00:00,C1078,Phone,Electronics,South,4,30000.0,0.1,108000.0
O10863,2025-08-27 00:00:00,C1115,Tablet,Electronics,North,2,22000.0,0.05,41800.0
O10864,2025-12-01 00:00:00,C1056,Laptop,Electronics,West,5,65000.0,0.15,276250.0
O10865,2025-05-28 00:00:00,C1048,Keyboard,Accessories,South,2,2500.0,0.15,4250.0
O10866,2025-01-09 00:00:00,C1172,Keyboard,Accessories,South,4,2500.0,0.0,10000.0
O10867,2025-10-15 00:00:00,C1081,Monitor,Electronics,East,2,18000.0,0.2,28800.0
O10868,2025-02-19 00:00:00,C1065,Phone,Electronics,North,2,30000.0,0.05,57000.0
O10869,2025-12-04 00:00:00,C1076,Laptop,Electronics,East,4,65000.0,0.1,234000.0
O10870,2025-01-05 00:00:00,C1044,Phone,Electronics,East,2,30000.0,0.15,51000.0
O10871,2025-12-09 00:00:00,C1078,Laptop,Electronics,South,3,65000.0,0.15,165750.0
O10872,2025-05-06 00:00:00,C1019,Monitor,Electronics,North,3,18000.0,0.05,51300.0
O10873,2025-03-16 00:00:00,C1191,Monitor,Electronics,West,2,18000.0,0.2,28800.0
O10874,2025-06-14 00:00:00,C1122,Keyboard,Accessories,South,5,2500.0,0.15,10625.0
O10875,2025-10-05 00:00:00,C1066,Phone,Electronics,West,4,30000.0,0.05,114000.0
O10876,2025-11-20 00:00:00,C1082,Mouse,Accessories,West,3,1200.0,0.0,3600.0
O10877,2025-10-27 00:00:00,C1002,Keyboard,Accessories,North,5,2500.0,0.2,10000.0
O10878,2025-10-17 00:00:00,C1181,Phone,Electronics,East,2,30000.0,0.1,54000.0
O10879,2025-03-18 00:00:00,C1063,Keyboard,Accessories,North,5,2500.0,0.15,10625.0
O10880,2025-10-25 00:00:00,C1039,Mouse,Accessories,West,1,1200.0,0.05,1140.0
O10881,2025-05-17 00:00:00,C1058,Tablet,Electronics,South,3,22000.0,0.0,66000.0
O10882,2025-04-16 00:00:00,C1182,Tablet,Electronics,West,2,22000.0,0.1,39600.0
O10883,2025-04-05 00:00:00,C1061,Tablet,Electronics,South,4,22000.0,0.05,83600.0
O10884,2025-05-15 00:00:00,C1131,Tablet,Electronics,South,2,22000.0,0.05,41800.0
O10885,2025-03-09 00:00:00,C1059,Laptop,Electronics,North,4,65000.0,0.1,234000.0
O10886,2025-05-27 00:00:00,C1115,Tablet,Electronics,West,2,22000.0,0.0,44000.0
O10887,2025-06-08 00:00:00,C1074,Mouse,Accessories,East,5,1200.0,0.0,6000.0
O10888,2025-06-12 00:00:00,C1121,Monitor,Electronics,West,5,18000.0,0.2,72000.0
O10889,2025-12-07 00:00:00,C1106,Monitor,Electronics,West,5,18000.0,0.15,76500.0
O10890,2025-07-08 00:00:00,C1095,Laptop,Electronics,East,1,65000.0,0.1,58500.0
O10891,2025-12-05 00:00:00,C1090,Tablet,Electronics,North,4,22000.0,0.1,79200.0
O10892,2025-04-05 00:00:00,C1157,Tablet,Electronics,West,5,22000.0,0.1,99000.0
O10893,2025-06-30 00:00:00,C1129,Tablet,Electronics,West,1,22000.0,0.0,22000.0
O10894,2025-10-15 00:00:00,C1061,Keyboard,Accessories,South,4,2500.0,0.15,8500.0
O10895,2025-11-18 00:00:00,C1048,Phone,Electronics,West,2,30000.0,0.2,48000.0
O10896,2025-07-06 00:00:00,C1136,Keyboard,Accessories,East,1,2500.0,0.05,2375.0
O10897,2025-05-18 00:00:00,C1091,Phone,Electronics,South,3,30000.0,0.05,85500.0
O10898,2025-05-10 00:00:00,C1158,Tablet,Electronics,North,1,22000.0,0.1,19800.0
O10899,2025-07-13 00:00:00,C1123,Tablet,Electronics,South,1,22000.0,0.15,18700.0
O10900,2025-11-12 00:00:00,C1060,Laptop ,Accessories,East,4,2500.0,0.0,10000.0
O10901,2025-09-30 00:00:00,C1047,Keyboard,Accessories,East,2,2500.0,0.15,4250.0
O10902,2025-12-18 00:00:00,C1152,Phone,Electronics,South,3,30000.0,0.15,76500.0
O10903,2025-05-24 00:00:00,C1163,Monitor,Electronics,North,5,18000.0,0.0,90000.0
O10904,2025-01-16 00:00:00,C1135,Phone,Electronics,South,5,30000.0,0.1,135000.0
O10905,2025-10-29 00:00:00,C1057,Keyboard,Accessories,North,1,2500.0,0.15,2125.0
O10906,2025-09-02 00:00:00,C1100,Mouse,Accessories,South,4,1200.0,0.05,4560.0
O10907,2025-04-17 00:00:00,C1111,Keyboard,Accessories,East,4,2500.0,0.0,10000.0
O10908,2025-03-29 00:00:00,C1172,Mouse,Accessories,West,5,1200.0,0.2,4800.0
O10909,2025-05-09 00:00:00,C1061,Laptop,Electronics,West,3,65000.0,0.1,175500.0
O10910,2025-12-07 00:00:00,C1038,Keyboard,Accessories,North,2,2500.0,0.0,5000.0
O10911,2025-01-04 00:00:00,C1057,Laptop,Electronics,North,3,65000.0,0.2,156000.0
O10912,2025-11-23 00:00:00,C1098,Monitor,Electronics,North,2,18000.0,0.2,28800.0
O10913,2025-11-02 00:00:00,C1191,Phone,Electronics,East,5,30000.0,0.15,127500.0
O10914,2025-04-05 00:00:00,C1043,Mouse,Accessories,South,2,1200.0,0.15,2040.0
O10915,2025-07-28 00:00:00,C1028,Phone,Electronics,East,4,30000.0,0.15,102000.0
O10916,2025-08-13 00:00:00,C1058,Laptop,Electronics,West,1,65000.0,0.0,65000.0
O10917,2025-12-14 00:00:00,C1070,Mouse,Accessories,North,1,1200.0,0.0,1200.0
O10918,2025-11-17 00:00:00,C1091,Phone,Electronics,South,5,30000.0,0.1,135000.0
O10919,2025-02-16 00:00:00,C1008,Keyboard,Accessories,West,4,2500.0,0.15,8500.0
O10920,2025-06-30 00:00:00,C1126,Tablet,Electronics,West,3,22000.0,0.2,52800.0
O10921,2025-04-16 00:00:00,C1133,Laptop,Electronics,West,4,65000.0,0.05,247000.0
O10922,2025-07-18 00:00:00,C1156,Phone,Electronics,East,1,30000.0,0.1,27000.0
O10923,2025-04-16 00:00:00,C1185,Laptop,Electronics,North,1,65000.0,0.0,65000.0
O10924,2025-10-07 00:00:00,C1144,Laptop,Electronics,West,4,65000.0,0.1,234000.0
O10925,2025-09-17 00:00:00,C1143,Mouse,Accessories,North,4,1200.0,0.1,4320.0
O10926,2025-04-18 00:00:00,C1130,Mouse,Accessories,East,1,1200.0,0.1,1080.0
O10927,2025-01-19 00:00:00,C1020,Tablet,Electronics,West,3,22000.0,0.1,59400.0
O10928,2025-10-23 00:00:00,C1063,Keyboard,Accessories,East,5,2500.0,0.05,11875.0
O10929,2025-11-02 00:00:00,C1089,Laptop,Electronics,East,5,65000.0,0.15,276250.0
O10930,2025-06-20 00:00:00,C1035,Phone,Electronics,North,4,30000.0,0.2,96000.0
O10931,2025-11-27 00:00:00,C1061,Monitor,Electronics,West,5,18000.0,0.1,81000.0
O10932,2025-07-14 00:00:00,C1169,Laptop,Electronics,East,1,65000.0,0.1,58500.0
O10933,2025-01-12 00:00:00,C1075,Laptop,Electronics,West,1,65000.0,0.1,58500.0
O10934,2025-07-14 00:00:00,C1169,Tablet,Electronics,North,4,22000.0,0.15,74800.0
O10935,2025-10-10 00:00:00,C1188,Keyboard,Accessories,East,4,2500.0,0.0,10000.0
O10936,2025-07-01 00:00:00,C1012,Monitor,Electronics,North,4,18000.0,0.0,72000.0
O10937,2025-11-01 00:00:00,C1010,Mouse,Accessories,West,3,1200.0,0.05,3420.0
O10938,2025-05-24 00:00:00,C1053,Mouse,Accessories,West,5,1200.0,0.0,6000.0
O10939,2025-11-12 00:00:00,C1015,Phone,Electronics,North,4,30000.0,0.1,108000.0
O10940,2025-07-01 00:00:00,C1007,Monitor,Electronics,South,2,18000.0,0.1,32400.0
O10941,2025-01-30 00:00:00,C1103,Mouse,Accessories,East,2,1200.0,0.1,2160.0
O10942,2025-03-25 00:00:00,C1058,Phone,Electronics,West,1,30000.0,0.05,28500.0
O10943,2025-06-15 00:00:00,C1056,Keyboard,Accessories,West,5,2500.0,0.1,11250.0
O10944,2025-10-11 00:00:00,C1039,Phone,Electronics,East,4,30000.0,0.0,120000.0
O10945,2025-10-08 00:00:00,C1186,Mouse,Accessories,North,2,1200.0,0.15,2040.0
O10946,2025-04-06 00:00:00,C1129,Tablet,Electronics,North,5,22000.0,0.15,93500.0
O10947,2025-09-23 00:00:00,C1093,Tablet,Electronics,North,1,22000.0,0.2,17600.0
O10948,2025-10-25 00:00:00,C1137,Tablet,Electronics,South,3,22000.0,0.0,66000.0
O10949,2025-10-23 00:00:00,C1043,Mouse,Accessories,South,5,1200.0,0.1,5400.0
O10950,2025-08-13 00:00:00,C1138,Tablet,Electronics,West,5,22000.0,0.15,93500.0
O10951,2025-11-29 00:00:00,C1079,Monitor,Electronics,North,3,18000.0,0.0,54000.0
O10952,2025-12-27 00:00:00,C1080,Keyboard,Accessories,East,5,2500.0,0.15,10625.0
O10953,2025-02-11 00:00:00,C1001,Phone,Electronics,West,1,30000.0,0.1,27000.0
O10954,2025-10-30 00:00:00,C1177,Phone,Electronics,East,1,30000.0,0.15,25500.0
O10955,2025-09-03 00:00:00,C1139,Mouse,Accessories,West,3,1200.0,0.2,2880.0
O10956,2025-07-27 00:00:00,C1114,Tablet,Electronics,South,4,22000.0,0.2,70400.0
O10957,2025-08-25 00:00:00,C1089,Tablet,Electronics,West,2,22000.0,0.15,37400.0
O10958,2025-01-22 00:00:00,C1022,Laptop,Electronics,South,4,65000.0,0.0,260000.0
O10959,2025-07-04 00:00:00,C1145,Keyboard,Accessories,West,5,2500.0,0.0,12500.0
O10960,2025-08-30 00:00:00,C1061,Monitor,Electronics,North,2,18000.0,0.0,36000.0
O10961,2025-12-29 00:00:00,C1112,Phone,Electronics,East,3,30000.0,0.15,76500.0
O10962,2025-10-10 00:00:00,C1127,Laptop,Electronics,North,3,65000.0,0.0,195000.0
O10963,2025-02-10 00:00:00,C1061,Laptop,Electronics,West,2,65000.0,0.1,117000.0
O10964,2025-12-02 00:00:00,C1037,Mouse,Accessories,West,1,1200.0,0.2,960.0
O10965,2025-06-11 00:00:00,C1194,Phone,Electronics,West,2,30000.0,0.1,54000.0
O10966,2025-06-09 00:00:00,C1165,Mouse,Accessories,South,5,1200.0,0.0,6000.0
O10967,2025-03-30 00:00:00,C1194,Monitor,Electronics,East,1,18000.0,0.1,16200.0
O10968,2025-11-18 00:00:00,C1060,Laptop,Electronics,East,3,65000.0,0.0,195000.0
O10969,2025-01-12 00:00:00,C1128,Laptop,Electronics,West,2,65000.0,0.15,110500.0
O10970,2025-03-14 00:00:00,C1172,Keyboard,Accessories,West,4,2500.0,0.1,9000.0
O10971,2025-03-17 00:00:00,C1155,Monitor,Electronics,South,4,18000.0,0.15,61200.0
O10972,2025-12-12 00:00:00,C1148,Laptop,Electronics,North,5,65000.0,0.15,276250.0
O10973,2025-07-20 00:00:00,C1121,Monitor,Electronics,North,4,18000.0,0.05,68400.0
O10974,2025-01-10 00:00:00,C1109,Phone,Electronics,East,2,30000.0,0.0,60000.0
O10975,2025-12-18 00:00:00,C1012,Tablet,Electronics,South,2,22000.0,0.2,35200.0
O10976,2025-08-14 00:00:00,C1154,Laptop,Electronics,West,4,65000.0,0.0,260000.0
O10977,2025-06-25 00:00:00,C1099,Keyboard,Accessories,East,2,2500.0,0.2,4000.0
O10978,2025-10-03 00:00:00,C1134,Phone,Electronics,South,5,30000.0,0.0,150000.0
O10979,2025-02-08 00:00:00,C1021,Monitor,Electronics,North,1,18000.0,0.15,15300.0
O10980,2025-03-01 00:00:00,C1073,Mouse,Accessories,South,5,1200.0,0.1,5400.0
O10981,2025-03-07 00:00:00,C1180,Phone,Electronics,North,5,30000.0,0.1,135000.0
O10982,2025-11-17 00:00:00,C1131,Laptop,Electronics,South,2,65000.0,0.05,123500.0
O10983,2025-05-04 00:00:00,C1022,Monitor,Electronics,East,1,18000.0,0.2,14400.0
O10984,2025-06-13 00:00:00,C1118,Tablet,Electronics,North,2,22000.0,0.2,35200.0
O10985,2025-06-08 00:00:00,C1069,Phone,Electronics,East,3,30000.0,0.2,72000.0
O10986,2025-02-26 00:00:00,C1083,Laptop,Electronics,East,2,65000.0,0.15,110500.0
O10987,2025-03-19 00:00:00,C1100,Keyboard,Accessories,North,2,2500.0,0.2,4000.0
O10988,2025-07-13 00:00:00,C1083,Mouse,Accessories,North,2,1200.0,0.1,2160.0
O10989,2025-10-12 00:00:00,C1160,Monitor,Electronics,West,1,18000.0,0.15,15300.0
O10990,2025-01-15 00:00:00,C1027,Phone,Electronics,West,2,30000.0,0.0,60000.0
O10991,2025-01-12 00:00:00,C1135,Phone,Electronics,West,1,30000.0,0.2,24000.0
O10992,2025-04-11 00:00:00,C1000,Tablet,Electronics,East,4,22000.0,0.2,70400.0
O10993,2025-06-05 00:00:00,C1164,Tablet,Electronics,East,3,22000.0,0.0,66000.0
O10994,2025-12-06 00:00:00,C1062,Keyboard,Accessories,West,1,2500.0,0.2,2000.0
O10995,2025-05-05 00:00:00,C1021,Mouse,Accessories,East,4,1200.0,0.0,4800.0
O10996,2025-12-25 00:00:00,C1069,Keyboard,Accessories,East,1,2500.0,0.15,2125.0
O10997,2025-10-07 00:00:00,C1124,Laptop,Electronics,North,1,65000.0,0.1,58500.0
O10998,2025-04-20 00:00:00,C1148,Laptop,Electronics,North,3,65000.0,0.0,195000.0
O10999,2025-11-30 00:00:00,C1095,Keyboard,Accessories,East,5,2500.0,0.05,11875.0
O10000,2025-06-12 00:00:00,C1051,Monitor,Electronics,West,5,18000.0,0.2,72000.0
O10001,2025-03-20 00:00:00,C1101,Keyboard,Accessories,West,4,2500.0,0.0,10000.0
O10002,2025-01-05 00:00:00,C1181,Tablet,Electronics,North,3,22000.0,0.05,62700.0
O10003,2025-11-12 00:00:00,C1187,Keyboard,Accessories,West,1,2500.0,0.15,2125.0
O10004,2025-04-30 00:00:00,C1056,Keyboard,Accessories,North,3,2500.0,0.05,7125.0
O10005,2025-10-29 00:00:00,C1046,Phone,Electronics,East,3,30000.0,0.05,85500.0
O10006,2025-06-27 00:00:00,C1158,Tablet,Electronics,East,5,22000.0,0.0,110000.0
O10007,2025-06-25 00:00:00,C1173,Tablet,Electronics,West,4,22000.0,0.0,88000.0
O10008,2025-08-05 00:00:00,C1025,Tablet,Electronics,West,2,22000.0,0.0,44000.0
O10009,2025-02-25 00:00:00,C1113,Keyboard,Accessories,South,4,2500.0,0.0,10000.0
O10010,2025-07-06 00:00:00,C1004,Monitor,Electronics,West,4,18000.0,0.2,57600.0
O10011,2025-08-20 00:00:00,C1083,Tablet,Electronics,South,3,22000.0,0.0,66000.0
